date,btc,eth
2015-08-08,0.05752196449750458,0.028364902147353918
2015-08-09,0.056187081654676126,0.012730322539014065
2015-08-10,0.06524601870111224,0.018359284081791945
2015-08-11,0.061465603584044425,0.002256363912988043
2015-08-12,0.05813951686012083,0.020614953937543357
2015-08-13,0.05572591116682356,0.01653289864124586
2015-08-14,0.058284538020858936,0.008118324252543172
2015-08-15,0.05655872325794341,0.006895260251480718
2015-08-16,0.05480808238153869,0.004195368178652933
2015-08-17,0.05311949840209225,0.003944262903131375
2015-08-18,0.04636489340669215,0.005175782934901074
2015-08-19,0.04577531395886798,0.005894756263140911
2015-08-20,0.05129257596070561,0.004530091955454285
2015-08-21,0.04776819853337905,0.0028780039070350617
2015-08-22,0.048948623119701176,0.01664320775675194
2015-08-23,0.049928436115439984,0.002593600562868237
2015-08-24,0.04440898411826154,0.002479511823359196
2015-08-25,0.04610213057668872,0.0023400309800139236
2015-08-26,0.046401022958270144,0.002114610334142847
2015-08-27,0.04473466803185943,0.0017628269516495043
2015-08-28,0.04716934458101162,0.002701359213914218
2015-08-29,0.045732562905836306,0.001568805351347422
2015-08-30,0.046247594266493365,0.0016266643350856403
2015-08-31,0.04939235300385711,0.0018668644483881616
2015-09-01,0.04428861352565945,0.0020701585491979743
2015-09-02,0.08314726655059687,0.0020533928699658453
2015-09-03,0.048572764294839206,0.0017998774483566555
2015-09-04,0.056047015206243056,0.0021282157376493033
2015-09-05,0.05279646800790632,0.0022573501800617485
2015-09-06,0.04986296652591646,0.0019551446412339195
2015-09-07,0.056684107685524204,0.0020707795461928297
2015-09-08,0.05007261527353197,0.0023327948052006206
2015-09-09,0.05176617827258832,0.0021247550488378082
2015-09-10,0.052780933183676416,0.001759526224005771
2015-09-11,0.0511000706881029,0.0012747802083687963
2015-09-12,0.049825015183706266,0.0023261378171375606
2015-09-13,0.04007450127385395,0.0014004675738901265
2015-09-14,0.04339713155478664,0.0016970528967197112
2015-09-15,0.04063681871276144,0.001480060508045786
2015-09-16,0.0356040454741639,0.002415256034514611
2015-09-17,0.024335390891131042,0.001394738881804065
2015-09-18,0.03696937612178742,0.0017384254742981553
2015-09-19,0.043715548402826813,0.0013551950106164353
2015-09-20,0.0455103277536888,0.0016126509734764247
2015-09-21,0.049276736950735846,0.0015196997755967557
2015-09-22,0.04707508934147813,0.0013507308222173873
2015-09-23,0.04480421984925143,0.0013151327749001168
2015-09-24,0.04579878750614306,0.001326414687210928
2015-09-25,0.04958510672911095,0.0011471208014220825
2015-09-26,0.050918469315857154,0.0012113789259203696
2015-09-27,0.04736293407752427,0.0010248602253427278
2015-09-28,0.04524309891541329,0.0009149806642288101
2015-09-29,0.04621423285029353,0.0010545579246140971
2015-09-30,0.045514107281666126,0.0010194448068006749
2015-10-01,0.05098996616801071,0.0008940311909115026
2015-10-02,0.04415512872048152,0.0010705425916043047
2015-10-03,0.043594425414145196,0.0010887441473308717
2015-10-04,0.044799221153089853,0.0008679251273454726
2015-10-05,0.04486610908855691,0.0011118516219921464
2015-10-06,0.04402760338961924,0.0010077949228486096
2015-10-07,0.04514562341066704,0.001026512280919248
2015-10-08,0.04688108577946822,0.00109564413695758
2015-10-09,0.04907795698330065,0.0010621783246514878
2015-10-10,0.04819664811716455,0.0011074066101219866
2015-10-11,0.04588033230979855,0.0008954121851597515
2015-10-12,0.046888399579020426,0.0010228118629022848
2015-10-13,0.046154321819932044,0.0010874378585448517
2015-10-14,0.04865292725879096,0.0008371378056395182
2015-10-15,0.04703432721719128,0.001625602121924836
2015-10-16,0.05207321545924198,0.001636381079685555
2015-10-17,0.05425860511434962,0.0009788810635796793
2015-10-18,0.05028283256835922,0.0010217669131376366
2015-10-19,0.051825626507532446,0.0008848459664071971
2015-10-20,0.059025443748571,0.0008601473443620175
2015-10-21,0.05016888468997903,0.0006899806290137839
2015-10-22,0.05481890936972906,0.0012058702317179636
2015-10-23,0.05619724126505468,0.001127518811217801
2015-10-24,0.05457493212258915,0.0009350688016081267
2015-10-25,0.053832838267268965,0.0009723719209530167
2015-10-26,0.0659738950056141,0.0012709471493404316
2015-10-27,0.055616570928268654,0.002312707103486073
2015-10-28,0.05752056930258781,0.0014687870492520818
2015-10-29,0.06707953703813237,0.0018890302397159245
2015-10-30,0.0625828758887628,0.0019004342048907373
2015-10-31,0.05778489579449927,0.0018220431650290362
